	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
221	9	7	4.00	4.00	69.23076923076923	63.63636363636363	600	1650
222	10	7	3.54	3.50	76.92307692307692	63.63636363636363	650	1650
223	10	7	3.54	3.50	76.92307692307692	63.63636363636363	700	1650
224	10	8	3.00	3.00	76.92307692307692	72.72727272727273	750	1650
225	10	9	2.55	2.50	76.92307692307692	81.81818181818181	800	1650
226	11	9	2.00	2.00	84.61538461538461	81.81818181818181	850	1650
227	11	9	2.00	2.00	84.61538461538461	81.81818181818181	900	1650
228	11	9	2.00	2.00	84.61538461538461	81.81818181818181	950	1650
229	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1000	1650
230	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1050	1650
231	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1100	1650
232	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1150	1650
233	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1200	1650
234	9	7	4.00	4.00	69.23076923076923	63.63636363636363	600	1700
235	10	7	3.54	3.50	76.92307692307692	63.63636363636363	650	1700
236	10	7	3.54	3.50	76.92307692307692	63.63636363636363	700	1700
237	10	8	3.00	3.00	76.92307692307692	72.72727272727273	750	1700
238	10	9	2.55	2.50	76.92307692307692	81.81818181818181	800	1700
239	11	9	2.00	2.00	84.61538461538461	81.81818181818181	850	1700
240	11	9	2.00	2.00	84.61538461538461	81.81818181818181	900	1700
241	11	9	2.00	2.00	84.61538461538461	81.81818181818181	950	1700
242	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1000	1700
243	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1050	1700
244	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1100	1700
245	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1150	1700
246	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1200	1700
247	9	7	4.00	4.00	69.23076923076923	63.63636363636363	600	1750
248	10	7	3.54	3.50	76.92307692307692	63.63636363636363	650	1750
249	10	7	3.54	3.50	76.92307692307692	63.63636363636363	700	1750
250	10	8	3.00	3.00	76.92307692307692	72.72727272727273	750	1750
251	10	9	2.55	2.50	76.92307692307692	81.81818181818181	800	1750
252	11	9	2.00	2.00	84.61538461538461	81.81818181818181	850	1750
253	11	9	2.00	2.00	84.61538461538461	81.81818181818181	900	1750
254	11	9	2.00	2.00	84.61538461538461	81.81818181818181	950	1750
255	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1000	1750
256	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1050	1750
257	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1100	1750
258	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1150	1750
259	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1200	1750
